"Step","vital-cosmos-120 - trial_state/config.vdw_b","vital-cosmos-120 - trial_state/config.vdw_b__MIN","vital-cosmos-120 - trial_state/config.vdw_b__MAX"
"500","600.0558513098814","600.0558513098814","600.0558513098814"
"501","600.1903022912644","600.1903022912644","600.1903022912644"
"502","782.1471152194036","782.1471152194036","782.1471152194036"
"503","600.1337655297071","600.1337655297071","600.1337655297071"
"504","600.0533597774339","600.0533597774339","600.0533597774339"
"505","600.0115657368002","600.0115657368002","600.0115657368002"
"506","600.0226879547885","600.0226879547885","600.0226879547885"
"507","600.0274258149802","600.0274258149802","600.0274258149802"
"508","600.0274258149802","600.0274258149802","600.0274258149802"
"509","600.0039845124348","600.0039845124348","600.0039845124348"
"510","600.0168118098932","600.0168118098932","600.0168118098932"
"511","600.2042564993477","600.2042564993477","600.2042564993477"
"512","600.0266649353683","600.0266649353683","600.0266649353683"
"513","662.2496707530721","662.2496707530721","662.2496707530721"
"514","600.0536679925009","600.0536679925009","600.0536679925009"
"515","600.0195817614633","600.0195817614633","600.0195817614633"
"516","600.0466431659219","600.0466431659219","600.0466431659219"
"517","600.0073940668708","600.0073940668708","600.0073940668708"
"518","600.0073940668708","600.0073940668708","600.0073940668708"
"519","600.0352216836496","600.0352216836496","600.0352216836496"
"520","600.0466431659219","600.0466431659219","600.0466431659219"
"521","600.0572705113168","600.0572705113168","600.0572705113168"
"522","600.0695882262197","600.0695882262197","600.0695882262197"
"523","600.0536679925009","600.0536679925009","600.0536679925009"
"524","600.0073940668708","600.0073940668708","600.0073940668708"
"525","679.6840648101445","679.6840648101445","679.6840648101445"
"526","600.0354241958808","600.0354241958808","600.0354241958808"
"527","600.0466431659219","600.0466431659219","600.0466431659219"
"528","600.0301564097828","600.0301564097828","600.0301564097828"
"529","600.0466431659219","600.0466431659219","600.0466431659219"
"530","600.0073940668708","600.0073940668708","600.0073940668708"
"531","600.0536679925009","600.0536679925009","600.0536679925009"
"532","600.0171000551039","600.0171000551039","600.0171000551039"
"533","600.012170275496","600.012170275496","600.012170275496"
"534","670.1761495832237","670.1761495832237","670.1761495832237"
"535","745.509651600792","745.509651600792","745.509651600792"
"536","600.0466431659219","600.0466431659219","600.0466431659219"
"537","600.0572705113168","600.0572705113168","600.0572705113168"
"538","660.4055586149099","660.4055586149099","660.4055586149099"
"539","759.5683314699862","759.5683314699862","759.5683314699862"
"540","600.1892622948471","600.1892622948471","600.1892622948471"
"541","600.0901372771162","600.0901372771162","600.0901372771162"
"542","600.1855321518291","600.1855321518291","600.1855321518291"
"543","600.1232674885782","600.1232674885782","600.1232674885782"
"544","600.1505653561378","600.1505653561378","600.1505653561378"
"545","600.179149647825","600.179149647825","600.179149647825"
"546","600.1602602894199","600.1602602894199","600.1602602894199"
"547","748.3263590335864","748.3263590335864","748.3263590335864"
"548","600.114769302747","600.114769302747","600.114769302747"
"549","600.1195141845993","600.1195141845993","600.1195141845993"
"550","600.0071956645589","600.0071956645589","600.0071956645589"
"551","600.0466431659219","600.0466431659219","600.0466431659219"
"552","600.0536679925009","600.0536679925009","600.0536679925009"
"553","600.0536679925009","600.0536679925009","600.0536679925009"
"554","600.5379447813174","600.5379447813174","600.5379447813174"
"555","633.7671844158878","633.7671844158878","633.7671844158878"
"556","600.0112028926397","600.0112028926397","600.0112028926397"
"557","600.0071956645589","600.0071956645589","600.0071956645589"
"558","600.0131018279525","600.0131018279525","600.0131018279525"
"559","600.0354241958808","600.0354241958808","600.0354241958808"
"560","600.0466431659219","600.0466431659219","600.0466431659219"
"561","600.0466431659219","600.0466431659219","600.0466431659219"
"562","658.4341126828187","658.4341126828187","658.4341126828187"
"563","600.0536679925009","600.0536679925009","600.0536679925009"
"564","738.3370499030289","738.3370499030289","738.3370499030289"
"565","600.0536679925009","600.0536679925009","600.0536679925009"
"566","755.2177793193749","755.2177793193749","755.2177793193749"
"567","600.0536679925009","600.0536679925009","600.0536679925009"
"568","600.0536679925009","600.0536679925009","600.0536679925009"
"569","600.0663522350538","600.0663522350538","600.0663522350538"
"570","600.0067900880383","600.0067900880383","600.0067900880383"
"571","600.0536679925009","600.0536679925009","600.0536679925009"
"572","600.0352216836496","600.0352216836496","600.0352216836496"
"573","600.0536679925009","600.0536679925009","600.0536679925009"
"574","600.0639638396256","600.0639638396256","600.0639638396256"
"575","600.0536679925009","600.0536679925009","600.0536679925009"
"576","600.1427048424508","600.1427048424508","600.1427048424508"
"577","600.0466431659219","600.0466431659219","600.0466431659219"
"578","600.0306908557855","600.0306908557855","600.0306908557855"
"579","600.0536679925009","600.0536679925009","600.0536679925009"
"580","600.0536679925009","600.0536679925009","600.0536679925009"
"581","600.0536679925009","600.0536679925009","600.0536679925009"
"582","600.0197847406102","600.0197847406102","600.0197847406102"
"583","600.0536679925009","600.0536679925009","600.0536679925009"
"584","600.0813952518496","600.0813952518496","600.0813952518496"
"585","600.0901372771162","600.0901372771162","600.0901372771162"
"586","600.0536679925009","600.0536679925009","600.0536679925009"
"587","600.0536679925009","600.0536679925009","600.0536679925009"
"588","600.0055907821388","600.0055907821388","600.0055907821388"
"589","605.061141242985","605.061141242985","605.061141242985"
"590","600.0654193195385","600.0654193195385","600.0654193195385"
"591","600.0067900880383","600.0067900880383","600.0067900880383"
"592","699.3761416728943","699.3761416728943","699.3761416728943"
"593","600.0080510357963","600.0080510357963","600.0080510357963"
"594","600.0168118098932","600.0168118098932","600.0168118098932"
"595","600.0523857736223","600.0523857736223","600.0523857736223"
"596","600.0466431659219","600.0466431659219","600.0466431659219"
"597","600.0466431659219","600.0466431659219","600.0466431659219"
"598","600.0071956645589","600.0071956645589","600.0071956645589"
"599","600.0536679925009","600.0536679925009","600.0536679925009"
"600","612.2751976058383","612.2751976058383","612.2751976058383"
"601","610.1473651209413","610.1473651209413","610.1473651209413"
"602","659.048245258536","659.048245258536","659.048245258536"
"603","747.0806385894716","747.0806385894716","747.0806385894716"
"604","778.7132589243889","778.7132589243889","778.7132589243889"
"605","642.18835822516","642.18835822516","642.18835822516"
"606","623.4178435182378","623.4178435182378","623.4178435182378"
"607","768.2802230083696","768.2802230083696","768.2802230083696"
"608","697.7636023685814","697.7636023685814","697.7636023685814"
"609","795.4144027193597","795.4144027193597","795.4144027193597"
"610","600.0071956645589","600.0071956645589","600.0071956645589"
"611","600.0073940668708","600.0073940668708","600.0073940668708"
"612","600.0901372771162","600.0901372771162","600.0901372771162"
"613","600.0207236836453","600.0207236836453","600.0207236836453"
"614","600.0104424567713","600.0104424567713","600.0104424567713"
"615","600.0104424567713","600.0104424567713","600.0104424567713"
"616","600.0104424567713","600.0104424567713","600.0104424567713"
"617","600.0207236836453","600.0207236836453","600.0207236836453"
"618","600.0104424567713","600.0104424567713","600.0104424567713"
"619","795.8505065252873","795.8505065252873","795.8505065252873"
"620","736.9298313246738","736.9298313246738","736.9298313246738"
"621","600.0354647083673","600.0354647083673","600.0354647083673"
"622","636.4437201840548","636.4437201840548","636.4437201840548"
"623","600.0536679925009","600.0536679925009","600.0536679925009"
"624","600.0104424567713","600.0104424567713","600.0104424567713"
"625","600.0536679925009","600.0536679925009","600.0536679925009"
"626","612.9458843040591","612.9458843040591","612.9458843040591"
"627","600.0901372771162","600.0901372771162","600.0901372771162"
"628","793.8258272596124","793.8258272596124","793.8258272596124"
"629","600.0071956645589","600.0071956645589","600.0071956645589"
"630","600.0536679925009","600.0536679925009","600.0536679925009"
"631","600.0629427493019","600.0629427493019","600.0629427493019"
"632","600.0104424567713","600.0104424567713","600.0104424567713"
"633","600.0139032644437","600.0139032644437","600.0139032644437"
"634","600.0207236836453","600.0207236836453","600.0207236836453"
"635","600.0129760085111","600.0129760085111","600.0129760085111"
"636","600.0003552362622","600.0003552362622","600.0003552362622"
"637","600.0104424567713","600.0104424567713","600.0104424567713"
"638","600.0104424567713","600.0104424567713","600.0104424567713"
"639","600.0003552362622","600.0003552362622","600.0003552362622"
"640","600.0207236836453","600.0207236836453","600.0207236836453"
"641","600.0354647083673","600.0354647083673","600.0354647083673"
"642","600.0104424567713","600.0104424567713","600.0104424567713"
"643","600.0519660828569","600.0519660828569","600.0519660828569"
"644","706.5195388099469","706.5195388099469","706.5195388099469"
"645","600.0536679925009","600.0536679925009","600.0536679925009"
"646","600.0901372771162","600.0901372771162","600.0901372771162"
"647","600.026499208028","600.026499208028","600.026499208028"
"648","600.0901372771162","600.0901372771162","600.0901372771162"
"649","600.0901372771162","600.0901372771162","600.0901372771162"
"650","784.620129660106","784.620129660106","784.620129660106"
"651","600.0104424567713","600.0104424567713","600.0104424567713"
"652","600.0003552362622","600.0003552362622","600.0003552362622"
"653","600.0237618863915","600.0237618863915","600.0237618863915"
"654","600.0536679925009","600.0536679925009","600.0536679925009"
"655","600.0319296207174","600.0319296207174","600.0319296207174"
"656","600.0536679925009","600.0536679925009","600.0536679925009"
"657","600.026499208028","600.026499208028","600.026499208028"
"658","600.0237618863915","600.0237618863915","600.0237618863915"
"659","600.0536679925009","600.0536679925009","600.0536679925009"
"660","600.0071956645589","600.0071956645589","600.0071956645589"
"661","600.0148452618648","600.0148452618648","600.0148452618648"
"662","600.0104424567713","600.0104424567713","600.0104424567713"
"663","600.0536679925009","600.0536679925009","600.0536679925009"
"664","600.0536679925009","600.0536679925009","600.0536679925009"
"665","600.0073940668708","600.0073940668708","600.0073940668708"
"666","600.0207236836453","600.0207236836453","600.0207236836453"
"667","600.026499208028","600.026499208028","600.026499208028"
"668","629.2478207679059","629.2478207679059","629.2478207679059"
"669","600.0207236836453","600.0207236836453","600.0207236836453"
"670","600.0104424567713","600.0104424567713","600.0104424567713"
"671","600.0104424567713","600.0104424567713","600.0104424567713"
"672","600.0354647083673","600.0354647083673","600.0354647083673"
"673","600.0207236836453","600.0207236836453","600.0207236836453"
"674","600.0207236836453","600.0207236836453","600.0207236836453"
"675","600.0536679925009","600.0536679925009","600.0536679925009"
"676","600.0746650839768","600.0746650839768","600.0746650839768"
"677","600.0104424567713","600.0104424567713","600.0104424567713"
"678","600.0073940668708","600.0073940668708","600.0073940668708"
"679","715.0868911335972","715.0868911335972","715.0868911335972"
"680","600.0104424567713","600.0104424567713","600.0104424567713"
"681","740.5220356753956","740.5220356753956","740.5220356753956"
"682","783.947201314205","783.947201314205","783.947201314205"
"683","740.0346591009575","740.0346591009575","740.0346591009575"
"684","600.0622532415408","600.0622532415408","600.0622532415408"
"685","600.0536679925009","600.0536679925009","600.0536679925009"
"686","664.7484871009874","664.7484871009874","664.7484871009874"
"687","600.0466431659219","600.0466431659219","600.0466431659219"
"688","715.2918698321598","715.2918698321598","715.2918698321598"
"689","600.0284923328081","600.0284923328081","600.0284923328081"
"690","606.1528942598952","606.1528942598952","606.1528942598952"
"691","658.2220920450422","658.2220920450422","658.2220920450422"
"692","600.0536679925009","600.0536679925009","600.0536679925009"
"693","600.0071956645589","600.0071956645589","600.0071956645589"
"694","600.0104424567713","600.0104424567713","600.0104424567713"
"695","600.080792091855","600.080792091855","600.080792091855"
"696","600.080792091855","600.080792091855","600.080792091855"
"697","602.1532763350074","602.1532763350074","602.1532763350074"
"698","600.0084381865288","600.0084381865288","600.0084381865288"
"699","600.0538053251822","600.0538053251822","600.0538053251822"
"700","600.0352216836496","600.0352216836496","600.0352216836496"
"701","600.0538053251822","600.0538053251822","600.0538053251822"
"702","600.0536679925009","600.0536679925009","600.0536679925009"
"703","600.0536679925009","600.0536679925009","600.0536679925009"
"704","600.0536679925009","600.0536679925009","600.0536679925009"
"705","725.5754466458677","725.5754466458677","725.5754466458677"
"706","600.0073940668708","600.0073940668708","600.0073940668708"
"707","600.0073940668708","600.0073940668708","600.0073940668708"
"708","600.0536679925009","600.0536679925009","600.0536679925009"
"709","600.0466431659219","600.0466431659219","600.0466431659219"
"710","600.0181205295673","600.0181205295673","600.0181205295673"
"711","600.0536679925009","600.0536679925009","600.0536679925009"
"712","600.0325773464177","600.0325773464177","600.0325773464177"
"713","661.9189100405785","661.9189100405785","661.9189100405785"
"714","600.0237618863915","600.0237618863915","600.0237618863915"
"715","600.0319151849271","600.0319151849271","600.0319151849271"
"716","615.8501277791745","615.8501277791745","615.8501277791745"
"717","600.0084381865288","600.0084381865288","600.0084381865288"
"718","600.0283032864216","600.0283032864216","600.0283032864216"
"719","765.8809410657102","765.8809410657102","765.8809410657102"
"720","600.0538053251822","600.0538053251822","600.0538053251822"
"721","600.0067900880383","600.0067900880383","600.0067900880383"
"722","600.0466431659219","600.0466431659219","600.0466431659219"
"723","786.8430580482983","786.8430580482983","786.8430580482983"
"724","600.0283032864216","600.0283032864216","600.0283032864216"
"725","600.0181205295673","600.0181205295673","600.0181205295673"
"726","600.0663522350538","600.0663522350538","600.0663522350538"
"727","679.3014131028041","679.3014131028041","679.3014131028041"
"728","600.0536679925009","600.0536679925009","600.0536679925009"
"729","600.0536679925009","600.0536679925009","600.0536679925009"
"730","600.0536679925009","600.0536679925009","600.0536679925009"
"731","600.0466431659219","600.0466431659219","600.0466431659219"
"732","600.0901372771162","600.0901372771162","600.0901372771162"
"733","600.0331237091998","600.0331237091998","600.0331237091998"
"734","600.0536679925009","600.0536679925009","600.0536679925009"
"735","600.0536679925009","600.0536679925009","600.0536679925009"
"736","600.0536679925009","600.0536679925009","600.0536679925009"
"737","600.0536679925009","600.0536679925009","600.0536679925009"
"738","600.0536679925009","600.0536679925009","600.0536679925009"
"739","600.0536679925009","600.0536679925009","600.0536679925009"
"740","600.0466431659219","600.0466431659219","600.0466431659219"
"741","600.0466431659219","600.0466431659219","600.0466431659219"
"742","600.080792091855","600.080792091855","600.080792091855"
"743","600.080792091855","600.080792091855","600.080792091855"
"744","600.0536679925009","600.0536679925009","600.0536679925009"
"745","600.0538053251822","600.0538053251822","600.0538053251822"
"746","600.0469447103387","600.0469447103387","600.0469447103387"
"747","600.085709621505","600.085709621505","600.085709621505"
"748","600.080792091855","600.080792091855","600.080792091855"
"749","600.080792091855","600.080792091855","600.080792091855"
"750","600.0466431659219","600.0466431659219","600.0466431659219"
"751","600.0466431659219","600.0466431659219","600.0466431659219"
"752","600.0069995807045","600.0069995807045","600.0069995807045"
"753","600.0466431659219","600.0466431659219","600.0466431659219"
"754","790.3453867648499","790.3453867648499","790.3453867648499"
"755","600.0536679925009","600.0536679925009","600.0536679925009"
"756","600.0536679925009","600.0536679925009","600.0536679925009"
"757","600.0536679925009","600.0536679925009","600.0536679925009"
"758","600.0536679925009","600.0536679925009","600.0536679925009"
"759","600.080792091855","600.080792091855","600.080792091855"
"760","631.6020699307885","631.6020699307885","631.6020699307885"
"761","717.060066211723","717.060066211723","717.060066211723"
"762","600.0650732775008","600.0650732775008","600.0650732775008"
"763","600.0536679925009","600.0536679925009","600.0536679925009"
"764","656.3871931271198","656.3871931271198","656.3871931271198"
"765","600.0536679925009","600.0536679925009","600.0536679925009"
"766","685.9975987527982","685.9975987527982","685.9975987527982"
"767","600.0536679925009","600.0536679925009","600.0536679925009"
"768","722.0836510822887","722.0836510822887","722.0836510822887"
"769","600.0536679925009","600.0536679925009","600.0536679925009"
"770","600.0536679925009","600.0536679925009","600.0536679925009"
"771","715.0985926019872","715.0985926019872","715.0985926019872"
"772","718.3297258772101","718.3297258772101","718.3297258772101"
"773","600.0536679925009","600.0536679925009","600.0536679925009"
"774","671.0732569825335","671.0732569825335","671.0732569825335"
"775","686.2522334683463","686.2522334683463","686.2522334683463"
"776","773.6407593798494","773.6407593798494","773.6407593798494"
"777","600.0536679925009","600.0536679925009","600.0536679925009"
"778","745.8480791093665","745.8480791093665","745.8480791093665"
"779","638.3882085544703","638.3882085544703","638.3882085544703"
"780","600.0396003901382","600.0396003901382","600.0396003901382"
"781","600.0536679925009","600.0536679925009","600.0536679925009"
"782","600.0536679925009","600.0536679925009","600.0536679925009"
"783","609.0722364499536","609.0722364499536","609.0722364499536"
"784","600.0466431659219","600.0466431659219","600.0466431659219"
"785","600.0466431659219","600.0466431659219","600.0466431659219"
"786","719.2393664282117","719.2393664282117","719.2393664282117"
"787","600.0536679925009","600.0536679925009","600.0536679925009"
"788","600.0536679925009","600.0536679925009","600.0536679925009"
"789","600.0295683759913","600.0295683759913","600.0295683759913"
"790","600.0536679925009","600.0536679925009","600.0536679925009"
"791","709.3450884813328","709.3450884813328","709.3450884813328"
"792","600.0794950159346","600.0794950159346","600.0794950159346"
"793","600.0536679925009","600.0536679925009","600.0536679925009"
"794","785.8607615539214","785.8607615539214","785.8607615539214"
"795","600.0536679925009","600.0536679925009","600.0536679925009"
"796","600.0466431659219","600.0466431659219","600.0466431659219"
"797","600.0565030025605","600.0565030025605","600.0565030025605"
"798","600.0536679925009","600.0536679925009","600.0536679925009"
"799","600.04473252835","600.04473252835","600.04473252835"
"800","600.0237618863915","600.0237618863915","600.0237618863915"
"801","600.0536679925009","600.0536679925009","600.0536679925009"
"802","600.0466431659219","600.0466431659219","600.0466431659219"
"803","600.0153284805905","600.0153284805905","600.0153284805905"
"804","600.04473252835","600.04473252835","600.04473252835"
"805","600.1698944891496","600.1698944891496","600.1698944891496"
"806","600.0536679925009","600.0536679925009","600.0536679925009"
"807","600.0181205295673","600.0181205295673","600.0181205295673"
"808","747.6711299636415","747.6711299636415","747.6711299636415"
"809","600.0181205295673","600.0181205295673","600.0181205295673"
"810","600.0536679925009","600.0536679925009","600.0536679925009"
"811","600.0536679925009","600.0536679925009","600.0536679925009"
"812","600.0650732775008","600.0650732775008","600.0650732775008"
"813","600.0536679925009","600.0536679925009","600.0536679925009"
"814","600.0352216836496","600.0352216836496","600.0352216836496"
"815","656.0459743716676","656.0459743716676","656.0459743716676"
"816","600.0536679925009","600.0536679925009","600.0536679925009"
"817","760.4717041371873","760.4717041371873","760.4717041371873"
"818","600.0756638788125","600.0756638788125","600.0756638788125"
"819","600.0181205295673","600.0181205295673","600.0181205295673"
"820","634.0332159036651","634.0332159036651","634.0332159036651"
"821","600.0536679925009","600.0536679925009","600.0536679925009"
"822","600.0536679925009","600.0536679925009","600.0536679925009"
"823","600.0536679925009","600.0536679925009","600.0536679925009"
"824","742.781933713637","742.781933713637","742.781933713637"
"825","742.8230065065953","742.8230065065953","742.8230065065953"
"826","600.0536679925009","600.0536679925009","600.0536679925009"
"827","761.1748484036668","761.1748484036668","761.1748484036668"
"828","600.0227503282356","600.0227503282356","600.0227503282356"
"829","600.0536679925009","600.0536679925009","600.0536679925009"
"830","600.0536679925009","600.0536679925009","600.0536679925009"
"831","600.0536679925009","600.0536679925009","600.0536679925009"
"832","600.0153284805905","600.0153284805905","600.0153284805905"
"833","600.0536679925009","600.0536679925009","600.0536679925009"
"834","600.0536679925009","600.0536679925009","600.0536679925009"
"835","600.0427932749255","600.0427932749255","600.0427932749255"
"836","600.0237618863915","600.0237618863915","600.0237618863915"
"837","600.0536679925009","600.0536679925009","600.0536679925009"
"838","600.1053928463206","600.1053928463206","600.1053928463206"
"839","600.096278348083","600.096278348083","600.096278348083"
"840","600.0063872752844","600.0063872752844","600.0063872752844"
"841","600.0331237091998","600.0331237091998","600.0331237091998"
"842","600.0105735319861","600.0105735319861","600.0105735319861"
"843","600.0041930543532","600.0041930543532","600.0041930543532"
"844","600.0268100498774","600.0268100498774","600.0268100498774"
"845","600.0749034857635","600.0749034857635","600.0749034857635"
"846","600.0536679925009","600.0536679925009","600.0536679925009"
"847","600.0819424357636","600.0819424357636","600.0819424357636"
"848","600.0822333147757","600.0822333147757","600.0822333147757"
"849","600.0427932749255","600.0427932749255","600.0427932749255"
"850","600.0910772696805","600.0910772696805","600.0910772696805"
"851","600.0536679925009","600.0536679925009","600.0536679925009"
"852","600.0470293114462","600.0470293114462","600.0470293114462"
"853","600.0845586533627","600.0845586533627","600.0845586533627"
"854","600.0822333147757","600.0822333147757","600.0822333147757"
"855","677.3134833424277","677.3134833424277","677.3134833424277"
"856","600.0536679925009","600.0536679925009","600.0536679925009"
"857","600.0105735319861","600.0105735319861","600.0105735319861"
"858","600.096278348083","600.096278348083","600.096278348083"
"859","600.0536679925009","600.0536679925009","600.0536679925009"
"860","600.1053928463206","600.1053928463206","600.1053928463206"
"861","600.0536679925009","600.0536679925009","600.0536679925009"
"862","780.5475125598934","780.5475125598934","780.5475125598934"
"863","600.0762775153673","600.0762775153673","600.0762775153673"
"864","600.0536679925009","600.0536679925009","600.0536679925009"
"865","600.0536679925009","600.0536679925009","600.0536679925009"
"866","725.4143661847203","725.4143661847203","725.4143661847203"
"867","770.3770048607316","770.3770048607316","770.3770048607316"
"868","600.1053928463206","600.1053928463206","600.1053928463206"
"869","735.5159166852377","735.5159166852377","735.5159166852377"
"870","600.1053928463206","600.1053928463206","600.1053928463206"
"871","786.5431480185263","786.5431480185263","786.5431480185263"
"872","600.1188000259554","600.1188000259554","600.1188000259554"
"873","600.0536679925009","600.0536679925009","600.0536679925009"
"874","600.1866591571098","600.1866591571098","600.1866591571098"
"875","675.3046996247457","675.3046996247457","675.3046996247457"
"876","600.1237340742993","600.1237340742993","600.1237340742993"
"877","600.0536679925009","600.0536679925009","600.0536679925009"
"878","600.2381510205332","600.2381510205332","600.2381510205332"
"879","600.1188000259554","600.1188000259554","600.1188000259554"
"880","600.0536679925009","600.0536679925009","600.0536679925009"
"881","600.242720133348","600.242720133348","600.242720133348"
"882","766.9268416654288","766.9268416654288","766.9268416654288"
"883","600.1116552904106","600.1116552904106","600.1116552904106"
"884","600.1198830056547","600.1198830056547","600.1198830056547"
"885","600.1424679278905","600.1424679278905","600.1424679278905"
"886","600.1451894375892","600.1451894375892","600.1451894375892"
"887","600.1611004478186","600.1611004478186","600.1611004478186"
"888","600.0536679925009","600.0536679925009","600.0536679925009"
"889","600.0536679925009","600.0536679925009","600.0536679925009"
"890","600.1310846293524","600.1310846293524","600.1310846293524"
"891","600.0604992153943","600.0604992153943","600.0604992153943"
"892","600.0536679925009","600.0536679925009","600.0536679925009"
"893","600.1053928463206","600.1053928463206","600.1053928463206"
"894","600.1029995724575","600.1029995724575","600.1029995724575"
"895","600.1053928463206","600.1053928463206","600.1053928463206"
"896","727.1656216065057","727.1656216065057","727.1656216065057"
"897","600.1188000259554","600.1188000259554","600.1188000259554"
"898","687.4998685549457","687.4998685549457","687.4998685549457"
"899","600.1053928463206","600.1053928463206","600.1053928463206"
"900","617.8127099770187","617.8127099770187","617.8127099770187"
"901","629.5782194415219","629.5782194415219","629.5782194415219"
"902","660.2870761963536","660.2870761963536","660.2870761963536"
"903","710.2605441008816","710.2605441008816","710.2605441008816"
"904","656.473573191327","656.473573191327","656.473573191327"
"905","623.2469052474864","623.2469052474864","623.2469052474864"
"906","600.1053928463206","600.1053928463206","600.1053928463206"
"907","756.843362887281","756.843362887281","756.843362887281"
"908","600.0536679925009","600.0536679925009","600.0536679925009"
"909","600.1160789684069","600.1160789684069","600.1160789684069"
"910","600.0536679925009","600.0536679925009","600.0536679925009"
"911","793.5027628430344","793.5027628430344","793.5027628430344"
"912","769.4792633978575","769.4792633978575","769.4792633978575"
"913","600.0536679925009","600.0536679925009","600.0536679925009"
"914","600.0536679925009","600.0536679925009","600.0536679925009"
"915","600.0536679925009","600.0536679925009","600.0536679925009"
"916","603.3756801336019","603.3756801336019","603.3756801336019"
"917","600.0536679925009","600.0536679925009","600.0536679925009"
"918","600.0536679925009","600.0536679925009","600.0536679925009"
"919","754.280540578359","754.280540578359","754.280540578359"
"920","600.0386491340022","600.0386491340022","600.0386491340022"
"921","600.0536679925009","600.0536679925009","600.0536679925009"
"922","600.1167343041519","600.1167343041519","600.1167343041519"
"923","600.0536679925009","600.0536679925009","600.0536679925009"
"924","600.0386491340022","600.0386491340022","600.0386491340022"
"925","600.0214428661909","600.0214428661909","600.0214428661909"
"926","600.0536679925009","600.0536679925009","600.0536679925009"
"927","600.7128111088725","600.7128111088725","600.7128111088725"
"928","600.0536679925009","600.0536679925009","600.0536679925009"
"929","791.7228495375707","791.7228495375707","791.7228495375707"
"930","600.0536679925009","600.0536679925009","600.0536679925009"
"931","600.7128111088725","600.7128111088725","600.7128111088725"
"932","600.0536679925009","600.0536679925009","600.0536679925009"
"933","600.0536679925009","600.0536679925009","600.0536679925009"
"934","711.3570349878323","711.3570349878323","711.3570349878323"
"935","600.0536679925009","600.0536679925009","600.0536679925009"
"936","600.0536679925009","600.0536679925009","600.0536679925009"
"937","600.0386491340022","600.0386491340022","600.0386491340022"
"938","600.0386491340022","600.0386491340022","600.0386491340022"
"939","602.3612232302239","602.3612232302239","602.3612232302239"
"940","600.0536679925009","600.0536679925009","600.0536679925009"
"941","600.0454319408291","600.0454319408291","600.0454319408291"
"942","600.0536679925009","600.0536679925009","600.0536679925009"
"943","600.0454319408291","600.0454319408291","600.0454319408291"
"944","601.0939965921666","601.0939965921666","601.0939965921666"
"945","600.0536679925009","600.0536679925009","600.0536679925009"
"946","600.0720704132058","600.0720704132058","600.0720704132058"
"947","600.0536679925009","600.0536679925009","600.0536679925009"
"948","600.0720704132058","600.0720704132058","600.0720704132058"
"949","600.0536679925009","600.0536679925009","600.0536679925009"
"950","600.0536679925009","600.0536679925009","600.0536679925009"
"951","600.0536679925009","600.0536679925009","600.0536679925009"
"952","600.0536679925009","600.0536679925009","600.0536679925009"
"953","600.1642701730415","600.1642701730415","600.1642701730415"
"954","600.0536679925009","600.0536679925009","600.0536679925009"
"955","600.0536679925009","600.0536679925009","600.0536679925009"
"956","600.0536679925009","600.0536679925009","600.0536679925009"
"957","600.0536679925009","600.0536679925009","600.0536679925009"
"958","600.4724141390186","600.4724141390186","600.4724141390186"
"959","600.0168118098932","600.0168118098932","600.0168118098932"
"960","600.307474079609","600.307474079609","600.307474079609"
"961","600.0536679925009","600.0536679925009","600.0536679925009"
"962","600.0386491340022","600.0386491340022","600.0386491340022"
"963","600.620753801244","600.620753801244","600.620753801244"
"964","600.0536679925009","600.0536679925009","600.0536679925009"
"965","600.0536679925009","600.0536679925009","600.0536679925009"
"966","600.3876130155987","600.3876130155987","600.3876130155987"
"967","600.0536679925009","600.0536679925009","600.0536679925009"
"968","701.5123126720725","701.5123126720725","701.5123126720725"
"969","600.0454319408291","600.0454319408291","600.0454319408291"
"970","600.0454319408291","600.0454319408291","600.0454319408291"
"971","600.0536679925009","600.0536679925009","600.0536679925009"
"972","600.0474605620847","600.0474605620847","600.0474605620847"
"973","600.0536679925009","600.0536679925009","600.0536679925009"
"974","600.4381065914905","600.4381065914905","600.4381065914905"
"975","600.4056541604153","600.4056541604153","600.4056541604153"
"976","602.8282680192444","602.8282680192444","602.8282680192444"
"977","600.0536679925009","600.0536679925009","600.0536679925009"
"978","600.0536679925009","600.0536679925009","600.0536679925009"
"979","600.0362685145727","600.0362685145727","600.0362685145727"
"980","617.369625488554","617.369625488554","617.369625488554"
"981","600.0454319408291","600.0454319408291","600.0454319408291"
"982","600.0536679925009","600.0536679925009","600.0536679925009"
"983","600.8347551950407","600.8347551950407","600.8347551950407"
"984","679.4332176681814","679.4332176681814","679.4332176681814"
"985","725.9190207893589","725.9190207893589","725.9190207893589"
"986","760.6581417296978","760.6581417296978","760.6581417296978"
"987","652.384278776282","652.384278776282","652.384278776282"
"988","734.1056081426048","734.1056081426048","734.1056081426048"
"989","600.0536679925009","600.0536679925009","600.0536679925009"
"990","600.0536679925009","600.0536679925009","600.0536679925009"
"991","600.0536679925009","600.0536679925009","600.0536679925009"
"992","713.5492402592255","713.5492402592255","713.5492402592255"
"993","600.009234848842","600.009234848842","600.009234848842"
"994","678.3616283232225","678.3616283232225","678.3616283232225"
"995","779.4014202785544","779.4014202785544","779.4014202785544"
"996","600.0536679925009","600.0536679925009","600.0536679925009"
"997","600.0536679925009","600.0536679925009","600.0536679925009"
"998","600.0536679925009","600.0536679925009","600.0536679925009"
"999","600.0536679925009","600.0536679925009","600.0536679925009"
