"Step","vital-cosmos-120 - trial_state/config.vdw_a","vital-cosmos-120 - trial_state/config.vdw_a__MIN","vital-cosmos-120 - trial_state/config.vdw_a__MAX"
"1000","721379.3152733563","721379.3152733563","721379.3152733563"
"1001","712523.590075951","712523.590075951","712523.590075951"
"1002","600201.6399883885","600201.6399883885","600201.6399883885"
"1003","600186.9083962179","600186.9083962179","600186.9083962179"
"1004","718617.1435292175","718617.1435292175","718617.1435292175"
"1005","600271.598472726","600271.598472726","600271.598472726"
"1006","648431.850389661","648431.850389661","648431.850389661"
"1007","600450.8278667766","600450.8278667766","600450.8278667766"
"1008","600389.3409760804","600389.3409760804","600389.3409760804"
"1009","600010.3572709288","600010.3572709288","600010.3572709288"
"1010","600389.3409760804","600389.3409760804","600389.3409760804"
"1011","639537.452301344","639537.452301344","639537.452301344"
"1012","600452.6031670895","600452.6031670895","600452.6031670895"
"1013","600186.9083962179","600186.9083962179","600186.9083962179"
"1014","600311.2281202944","600311.2281202944","600311.2281202944"
"1015","600211.121709413","600211.121709413","600211.121709413"
"1016","600155.2142685413","600155.2142685413","600155.2142685413"
"1017","600419.7680915917","600419.7680915917","600419.7680915917"
"1018","699140.5290183267","699140.5290183267","699140.5290183267"
"1019","600072.1176146141","600072.1176146141","600072.1176146141"
"1020","600186.9083962179","600186.9083962179","600186.9083962179"
"1021","600389.3409760804","600389.3409760804","600389.3409760804"
"1022","600186.9083962179","600186.9083962179","600186.9083962179"
"1023","600351.1941507277","600351.1941507277","600351.1941507277"
"1024","600389.3409760804","600389.3409760804","600389.3409760804"
"1025","600154.4429641836","600154.4429641836","600154.4429641836"
"1026","600345.577973505","600345.577973505","600345.577973505"
"1027","600027.6406610236","600027.6406610236","600027.6406610236"
"1028","600164.5189112019","600164.5189112019","600164.5189112019"
"1029","600185.1268058653","600185.1268058653","600185.1268058653"
"1030","626781.9845659077","626781.9845659077","626781.9845659077"
"1031","600186.9083962179","600186.9083962179","600186.9083962179"
"1032","600119.5842578545","600119.5842578545","600119.5842578545"
"1033","600185.1268058653","600185.1268058653","600185.1268058653"
"1034","600175.0219564582","600175.0219564582","600175.0219564582"
"1035","600080.6688817547","600080.6688817547","600080.6688817547"
"1036","600054.8386629551","600054.8386629551","600054.8386629551"
"1037","600186.9083962179","600186.9083962179","600186.9083962179"
"1038","628617.1433416357","628617.1433416357","628617.1433416357"
"1039","600186.9083962179","600186.9083962179","600186.9083962179"
"1040","600144.711712761","600144.711712761","600144.711712761"
"1041","600186.5360987072","600186.5360987072","600186.5360987072"
"1042","600132.0067179376","600132.0067179376","600132.0067179376"
"1043","600186.9083962179","600186.9083962179","600186.9083962179"
"1044","600092.5452347085","600092.5452347085","600092.5452347085"
"1045","600161.7527838931","600161.7527838931","600161.7527838931"
"1046","600091.8700918844","600091.8700918844","600091.8700918844"
"1047","600132.138395259","600132.138395259","600132.138395259"
"1048","600175.0219564582","600175.0219564582","600175.0219564582"
"1049","600186.9083962179","600186.9083962179","600186.9083962179"
"1050","600185.1268058653","600185.1268058653","600185.1268058653"
"1051","600000.5745423941","600000.5745423941","600000.5745423941"
"1052","600098.48597562","600098.48597562","600098.48597562"
"1053","600126.648540933","600126.648540933","600126.648540933"
"1054","600658.9138836979","600658.9138836979","600658.9138836979"
"1055","600698.056149797","600698.056149797","600698.056149797"
"1056","600186.9083962179","600186.9083962179","600186.9083962179"
"1057","600737.924568293","600737.924568293","600737.924568293"
"1058","600185.1268058653","600185.1268058653","600185.1268058653"
"1059","600153.4594674689","600153.4594674689","600153.4594674689"
"1060","600186.9083962179","600186.9083962179","600186.9083962179"
"1061","600181.5890226472","600181.5890226472","600181.5890226472"
"1062","762730.427626319","762730.427626319","762730.427626319"
"1063","600186.5360987072","600186.5360987072","600186.5360987072"
"1064","600175.0219564582","600175.0219564582","600175.0219564582"
"1065","600185.1268058653","600185.1268058653","600185.1268058653"
"1066","600114.6750245669","600114.6750245669","600114.6750245669"
"1067","753809.4284052941","753809.4284052941","753809.4284052941"
"1068","637227.174415865","637227.174415865","637227.174415865"
"1069","600470.7420235672","600470.7420235672","600470.7420235672"
"1070","636855.7714954735","636855.7714954735","636855.7714954735"
"1071","600275.5019859468","600275.5019859468","600275.5019859468"
"1072","792356.4630775269","792356.4630775269","792356.4630775269"
"1073","600185.1268058653","600185.1268058653","600185.1268058653"
"1074","600119.5842578545","600119.5842578545","600119.5842578545"
"1075","600175.0219564582","600175.0219564582","600175.0219564582"
"1076","705656.8080798696","705656.8080798696","705656.8080798696"
"1077","600186.9083962179","600186.9083962179","600186.9083962179"
"1078","600024.1301617328","600024.1301617328","600024.1301617328"
"1079","600389.3409760804","600389.3409760804","600389.3409760804"
"1080","600413.231894378","600413.231894378","600413.231894378"
"1081","600316.0130532285","600316.0130532285","600316.0130532285"
"1082","647193.3027300134","647193.3027300134","647193.3027300134"
"1083","600415.0148053115","600415.0148053115","600415.0148053115"
"1084","600434.8240451628","600434.8240451628","600434.8240451628"
"1085","613553.0381000653","613553.0381000653","613553.0381000653"
"1086","600054.8386629551","600054.8386629551","600054.8386629551"
"1087","600165.2641780495","600165.2641780495","600165.2641780495"
"1088","699870.4418940875","699870.4418940875","699870.4418940875"
"1089","600186.5360987072","600186.5360987072","600186.5360987072"
"1090","600389.3409760804","600389.3409760804","600389.3409760804"
"1091","600389.3409760804","600389.3409760804","600389.3409760804"
"1092","600389.3409760804","600389.3409760804","600389.3409760804"
"1093","708684.0139895355","708684.0139895355","708684.0139895355"
"1094","600185.1268058653","600185.1268058653","600185.1268058653"
"1095","600169.9282481074","600169.9282481074","600169.9282481074"
"1096","600389.3409760804","600389.3409760804","600389.3409760804"
"1097","600490.831952134","600490.831952134","600490.831952134"
"1098","600186.5360987072","600186.5360987072","600186.5360987072"
"1099","600186.5360987072","600186.5360987072","600186.5360987072"
"1100","600186.5360987072","600186.5360987072","600186.5360987072"
"1101","600187.9497802872","600187.9497802872","600187.9497802872"
"1102","600415.0148053115","600415.0148053115","600415.0148053115"
"1103","600186.5360987072","600186.5360987072","600186.5360987072"
"1104","652472.9414731498","652472.9414731498","652472.9414731498"
"1105","600186.5360987072","600186.5360987072","600186.5360987072"
"1106","600389.3409760804","600389.3409760804","600389.3409760804"
"1107","600303.7314278278","600303.7314278278","600303.7314278278"
"1108","644424.1017258686","644424.1017258686","644424.1017258686"
"1109","600165.1489932974","600165.1489932974","600165.1489932974"
"1110","600186.5360987072","600186.5360987072","600186.5360987072"
"1111","600200.6293480243","600200.6293480243","600200.6293480243"
"1112","600323.3408170496","600323.3408170496","600323.3408170496"
"1113","600389.3409760804","600389.3409760804","600389.3409760804"
"1114","600186.9083962179","600186.9083962179","600186.9083962179"
"1115","600511.3555606082","600511.3555606082","600511.3555606082"
"1116","617639.0604142551","617639.0604142551","617639.0604142551"
"1117","600511.3555606082","600511.3555606082","600511.3555606082"
"1118","760768.5546807231","760768.5546807231","760768.5546807231"
"1119","600460.1267349105","600460.1267349105","600460.1267349105"
"1120","610008.9493376231","610008.9493376231","610008.9493376231"
"1121","600389.3409760804","600389.3409760804","600389.3409760804"
"1122","600389.3409760804","600389.3409760804","600389.3409760804"
"1123","600415.0148053115","600415.0148053115","600415.0148053115"
"1124","600426.8536864349","600426.8536864349","600426.8536864349"
"1125","614176.2686316897","614176.2686316897","614176.2686316897"
"1126","600186.9083962179","600186.9083962179","600186.9083962179"
"1127","600460.1267349105","600460.1267349105","600460.1267349105"
"1128","600389.3409760804","600389.3409760804","600389.3409760804"
"1129","600389.3409760804","600389.3409760804","600389.3409760804"
"1130","600389.3409760804","600389.3409760804","600389.3409760804"
"1131","600389.3409760804","600389.3409760804","600389.3409760804"
"1132","600186.9083962179","600186.9083962179","600186.9083962179"
"1133","600389.3409760804","600389.3409760804","600389.3409760804"
"1134","616532.1795269639","616532.1795269639","616532.1795269639"
"1135","600389.3409760804","600389.3409760804","600389.3409760804"
"1136","748705.7821995716","748705.7821995716","748705.7821995716"
"1137","600389.3409760804","600389.3409760804","600389.3409760804"
"1138","600186.9083962179","600186.9083962179","600186.9083962179"
"1139","736944.5566659934","736944.5566659934","736944.5566659934"
"1140","737384.8235582414","737384.8235582414","737384.8235582414"
"1141","600186.9083962179","600186.9083962179","600186.9083962179"
"1142","600186.9083962179","600186.9083962179","600186.9083962179"
"1143","719397.4742186423","719397.4742186423","719397.4742186423"
"1144","600251.6399602682","600251.6399602682","600251.6399602682"
"1145","722443.8619923712","722443.8619923712","722443.8619923712"
"1146","600186.9083962179","600186.9083962179","600186.9083962179"
"1147","600186.9083962179","600186.9083962179","600186.9083962179"
"1148","600186.9083962179","600186.9083962179","600186.9083962179"
"1149","600186.9083962179","600186.9083962179","600186.9083962179"
"1150","600264.2396697935","600264.2396697935","600264.2396697935"
"1151","674543.7373721004","674543.7373721004","674543.7373721004"
"1152","600501.3570220624","600501.3570220624","600501.3570220624"
"1153","600263.7593507871","600263.7593507871","600263.7593507871"
"1154","708224.4589739183","708224.4589739183","708224.4589739183"
"1155","600186.9083962179","600186.9083962179","600186.9083962179"
"1156","600190.3227239021","600190.3227239021","600190.3227239021"
"1157","775940.9298513181","775940.9298513181","775940.9298513181"
"1158","600186.9083962179","600186.9083962179","600186.9083962179"
"1159","668045.8846357916","668045.8846357916","668045.8846357916"
"1160","600389.3409760804","600389.3409760804","600389.3409760804"
"1161","749735.3591956409","749735.3591956409","749735.3591956409"
"1162","600186.9083962179","600186.9083962179","600186.9083962179"
"1163","600186.9083962179","600186.9083962179","600186.9083962179"
"1164","600186.9083962179","600186.9083962179","600186.9083962179"
"1165","600193.0880366218","600193.0880366218","600193.0880366218"
"1166","600190.3227239021","600190.3227239021","600190.3227239021"
"1167","600202.05554701","600202.05554701","600202.05554701"
"1168","600186.9083962179","600186.9083962179","600186.9083962179"
"1169","600186.9083962179","600186.9083962179","600186.9083962179"
"1170","646998.7170512364","646998.7170512364","646998.7170512364"
"1171","600295.7498635272","600295.7498635272","600295.7498635272"
"1172","600186.9083962179","600186.9083962179","600186.9083962179"
"1173","600187.9436820657","600187.9436820657","600187.9436820657"
"1174","600186.9083962179","600186.9083962179","600186.9083962179"
"1175","710254.0207378658","710254.0207378658","710254.0207378658"
"1176","600186.9083962179","600186.9083962179","600186.9083962179"
"1177","600186.9083962179","600186.9083962179","600186.9083962179"
"1178","743296.3095714147","743296.3095714147","743296.3095714147"
"1179","600389.3409760804","600389.3409760804","600389.3409760804"
"1180","600426.8536864349","600426.8536864349","600426.8536864349"
"1181","600389.3409760804","600389.3409760804","600389.3409760804"
"1182","600478.1735648273","600478.1735648273","600478.1735648273"
"1183","600186.9083962179","600186.9083962179","600186.9083962179"
"1184","740619.851198206","740619.851198206","740619.851198206"
"1185","600186.9083962179","600186.9083962179","600186.9083962179"
"1186","600389.3409760804","600389.3409760804","600389.3409760804"
"1187","600389.3409760804","600389.3409760804","600389.3409760804"
"1188","600426.8536864349","600426.8536864349","600426.8536864349"
"1189","712596.7971781928","712596.7971781928","712596.7971781928"
"1190","600389.3409760804","600389.3409760804","600389.3409760804"
"1191","632893.5271210469","632893.5271210469","632893.5271210469"
"1192","638101.0797300435","638101.0797300435","638101.0797300435"
"1193","600429.0262553588","600429.0262553588","600429.0262553588"
"1194","600389.3409760804","600389.3409760804","600389.3409760804"
"1195","600389.3409760804","600389.3409760804","600389.3409760804"
"1196","600389.3409760804","600389.3409760804","600389.3409760804"
"1197","600389.3409760804","600389.3409760804","600389.3409760804"
"1198","600389.3409760804","600389.3409760804","600389.3409760804"
"1199","600426.8536864349","600426.8536864349","600426.8536864349"
"1200","690780.145976998","690780.145976998","690780.145976998"
"1201","600389.3409760804","600389.3409760804","600389.3409760804"
"1202","615176.3516633121","615176.3516633121","615176.3516633121"
"1203","600389.3409760804","600389.3409760804","600389.3409760804"
"1204","607751.2084080668","607751.2084080668","607751.2084080668"
"1205","600411.1177490838","600411.1177490838","600411.1177490838"
"1206","769992.9344342294","769992.9344342294","769992.9344342294"
"1207","617539.4049180609","617539.4049180609","617539.4049180609"
"1208","631260.0127780432","631260.0127780432","631260.0127780432"
"1209","717861.8849220849","717861.8849220849","717861.8849220849"
"1210","600396.9389900052","600396.9389900052","600396.9389900052"
"1211","615097.8305896048","615097.8305896048","615097.8305896048"
"1212","600415.8421303267","600415.8421303267","600415.8421303267"
"1213","652010.0208884171","652010.0208884171","652010.0208884171"
"1214","600391.9617269341","600391.9617269341","600391.9617269341"
"1215","600389.3409760804","600389.3409760804","600389.3409760804"
"1216","600396.9389900052","600396.9389900052","600396.9389900052"
"1217","600391.9617269341","600391.9617269341","600391.9617269341"
"1218","630175.2917160174","630175.2917160174","630175.2917160174"
"1219","600389.3409760804","600389.3409760804","600389.3409760804"
"1220","600389.3409760804","600389.3409760804","600389.3409760804"
"1221","796941.338803225","796941.338803225","796941.338803225"
"1222","600389.3409760804","600389.3409760804","600389.3409760804"
"1223","600389.3409760804","600389.3409760804","600389.3409760804"
"1224","641146.0455257864","641146.0455257864","641146.0455257864"
"1225","600396.9389900052","600396.9389900052","600396.9389900052"
"1226","600389.3409760804","600389.3409760804","600389.3409760804"
"1227","600391.5399787418","600391.5399787418","600391.5399787418"
"1228","600389.3409760804","600389.3409760804","600389.3409760804"
"1229","600389.3409760804","600389.3409760804","600389.3409760804"
"1230","600389.3409760804","600389.3409760804","600389.3409760804"
"1231","600415.1454993286","600415.1454993286","600415.1454993286"
"1232","600415.1454993286","600415.1454993286","600415.1454993286"
"1233","600389.3409760804","600389.3409760804","600389.3409760804"
"1234","600400.2058914236","600400.2058914236","600400.2058914236"
"1235","600389.3409760804","600389.3409760804","600389.3409760804"
"1236","722330.2223509352","722330.2223509352","722330.2223509352"
"1237","600389.3409760804","600389.3409760804","600389.3409760804"
"1238","600415.8421303267","600415.8421303267","600415.8421303267"
"1239","609376.5161252965","609376.5161252965","609376.5161252965"
"1240","600400.2058914236","600400.2058914236","600400.2058914236"
"1241","600400.2058914236","600400.2058914236","600400.2058914236"
"1242","600396.9389900052","600396.9389900052","600396.9389900052"
"1243","600415.8421303267","600415.8421303267","600415.8421303267"
"1244","600404.4994561588","600404.4994561588","600404.4994561588"
"1245","600415.8421303267","600415.8421303267","600415.8421303267"
"1246","600415.8421303267","600415.8421303267","600415.8421303267"
"1247","600396.0972480724","600396.0972480724","600396.0972480724"
"1248","600389.3409760804","600389.3409760804","600389.3409760804"
"1249","600389.3409760804","600389.3409760804","600389.3409760804"
"1250","600404.4994561588","600404.4994561588","600404.4994561588"
"1251","600396.9389900052","600396.9389900052","600396.9389900052"
"1252","600415.8421303267","600415.8421303267","600415.8421303267"
"1253","600389.3409760804","600389.3409760804","600389.3409760804"
"1254","600389.3409760804","600389.3409760804","600389.3409760804"
"1255","600389.3409760804","600389.3409760804","600389.3409760804"
"1256","600389.3409760804","600389.3409760804","600389.3409760804"
"1257","600415.1454993286","600415.1454993286","600415.1454993286"
"1258","600389.3409760804","600389.3409760804","600389.3409760804"
"1259","600400.2058914236","600400.2058914236","600400.2058914236"
"1260","600390.635279983","600390.635279983","600390.635279983"
"1261","600400.2058914236","600400.2058914236","600400.2058914236"
"1262","600389.3409760804","600389.3409760804","600389.3409760804"
"1263","600389.3409760804","600389.3409760804","600389.3409760804"
"1264","600389.3409760804","600389.3409760804","600389.3409760804"
"1265","600389.3409760804","600389.3409760804","600389.3409760804"
"1266","769137.2408335499","769137.2408335499","769137.2408335499"
"1267","600415.1454993286","600415.1454993286","600415.1454993286"
"1268","600415.8421303267","600415.8421303267","600415.8421303267"
"1269","600389.3409760804","600389.3409760804","600389.3409760804"
"1270","600404.4994561588","600404.4994561588","600404.4994561588"
"1271","600415.8421303267","600415.8421303267","600415.8421303267"
"1272","600396.7718949505","600396.7718949505","600396.7718949505"
"1273","600415.8421303267","600415.8421303267","600415.8421303267"
"1274","600404.4994561588","600404.4994561588","600404.4994561588"
"1275","600402.3682626834","600402.3682626834","600402.3682626834"
"1276","600395.276102329","600395.276102329","600395.276102329"
"1277","679668.7486584971","679668.7486584971","679668.7486584971"
"1278","600389.8414573718","600389.8414573718","600389.8414573718"
"1279","777807.499196409","777807.499196409","777807.499196409"
"1280","775666.4823925484","775666.4823925484","775666.4823925484"
"1281","697622.8656619933","697622.8656619933","697622.8656619933"
"1282","787219.5318975291","787219.5318975291","787219.5318975291"
"1283","600389.3766853472","600389.3766853472","600389.3766853472"
"1284","600401.7334975337","600401.7334975337","600401.7334975337"
"1285","600389.3409760804","600389.3409760804","600389.3409760804"
"1286","600391.9617269341","600391.9617269341","600391.9617269341"
"1287","600396.9389900052","600396.9389900052","600396.9389900052"
"1288","790680.2442466682","790680.2442466682","790680.2442466682"
"1289","609290.4487570876","609290.4487570876","609290.4487570876"
"1290","625054.7052341505","625054.7052341505","625054.7052341505"
"1291","619468.866331779","619468.866331779","619468.866331779"
"1292","600396.0972480724","600396.0972480724","600396.0972480724"
"1293","799384.2686749182","799384.2686749182","799384.2686749182"
"1294","697522.3061439282","697522.3061439282","697522.3061439282"
"1295","739560.4633983508","739560.4633983508","739560.4633983508"
"1296","772460.9128307108","772460.9128307108","772460.9128307108"
"1297","644535.3650268009","644535.3650268009","644535.3650268009"
"1298","600389.3409760804","600389.3409760804","600389.3409760804"
"1299","600400.2058914236","600400.2058914236","600400.2058914236"
"1300","617215.2956790011","617215.2956790011","617215.2956790011"
"1301","600408.8650087113","600408.8650087113","600408.8650087113"
"1302","769590.2923677056","769590.2923677056","769590.2923677056"
"1303","600389.3409760804","600389.3409760804","600389.3409760804"
"1304","600389.3409760804","600389.3409760804","600389.3409760804"
"1305","600396.9389900052","600396.9389900052","600396.9389900052"
"1306","639594.8074046642","639594.8074046642","639594.8074046642"
"1307","600389.3409760804","600389.3409760804","600389.3409760804"
"1308","600389.3409760804","600389.3409760804","600389.3409760804"
"1309","600389.3409760804","600389.3409760804","600389.3409760804"
"1310","600341.0439772606","600341.0439772606","600341.0439772606"
"1311","600391.9617269341","600391.9617269341","600391.9617269341"
"1312","600389.3409760804","600389.3409760804","600389.3409760804"
"1313","600391.9617269341","600391.9617269341","600391.9617269341"
"1314","600391.9617269341","600391.9617269341","600391.9617269341"
"1315","600389.3409760804","600389.3409760804","600389.3409760804"
"1316","600391.9617269341","600391.9617269341","600391.9617269341"
"1317","600389.3409760804","600389.3409760804","600389.3409760804"
"1318","600389.3766853472","600389.3766853472","600389.3766853472"
"1319","600389.3409760804","600389.3409760804","600389.3409760804"
"1320","600389.3409760804","600389.3409760804","600389.3409760804"
"1321","600389.3766853472","600389.3766853472","600389.3766853472"
"1322","600389.3409760804","600389.3409760804","600389.3409760804"
"1323","600391.5399787418","600391.5399787418","600391.5399787418"
"1324","726969.7113249972","726969.7113249972","726969.7113249972"
"1325","600389.3766853472","600389.3766853472","600389.3766853472"
"1326","600391.9617269341","600391.9617269341","600391.9617269341"
"1327","600389.3409760804","600389.3409760804","600389.3409760804"
"1328","745015.4100189976","745015.4100189976","745015.4100189976"
"1329","600389.3766853472","600389.3766853472","600389.3766853472"
"1330","600389.3409760804","600389.3409760804","600389.3409760804"
"1331","600396.9389900052","600396.9389900052","600396.9389900052"
"1332","600330.3665218545","600330.3665218545","600330.3665218545"
"1333","600389.3766853472","600389.3766853472","600389.3766853472"
"1334","600389.3409760804","600389.3409760804","600389.3409760804"
"1335","600389.3409760804","600389.3409760804","600389.3409760804"
"1336","600248.9018674489","600248.9018674489","600248.9018674489"
"1337","600389.3766853472","600389.3766853472","600389.3766853472"
"1338","600391.9617269341","600391.9617269341","600391.9617269341"
"1339","600389.3409760804","600389.3409760804","600389.3409760804"
"1340","600389.3409760804","600389.3409760804","600389.3409760804"
"1341","600389.3409760804","600389.3409760804","600389.3409760804"
"1342","600389.3409760804","600389.3409760804","600389.3409760804"
"1343","600389.3409760804","600389.3409760804","600389.3409760804"
"1344","600389.3409760804","600389.3409760804","600389.3409760804"
"1345","600389.3766853472","600389.3766853472","600389.3766853472"
"1346","600389.3409760804","600389.3409760804","600389.3409760804"
"1347","628853.990481818","628853.990481818","628853.990481818"
"1348","600389.3766853472","600389.3766853472","600389.3766853472"
"1349","600389.3409760804","600389.3409760804","600389.3409760804"
"1350","600389.3409760804","600389.3409760804","600389.3409760804"
"1351","600404.9961839028","600404.9961839028","600404.9961839028"
"1352","600389.3766853472","600389.3766853472","600389.3766853472"
"1353","600389.3409760804","600389.3409760804","600389.3409760804"
"1354","600389.3409760804","600389.3409760804","600389.3409760804"
"1355","600389.3766853472","600389.3766853472","600389.3766853472"
"1356","600389.3409760804","600389.3409760804","600389.3409760804"
"1357","600389.3409760804","600389.3409760804","600389.3409760804"
"1358","600389.3409760804","600389.3409760804","600389.3409760804"
"1359","600389.3766853472","600389.3766853472","600389.3766853472"
"1360","695241.0914192614","695241.0914192614","695241.0914192614"
"1361","600389.3409760804","600389.3409760804","600389.3409760804"
"1362","756671.0994666648","756671.0994666648","756671.0994666648"
"1363","600389.3409760804","600389.3409760804","600389.3409760804"
"1364","600389.3766853472","600389.3766853472","600389.3766853472"
"1365","600389.3409760804","600389.3409760804","600389.3409760804"
"1366","731861.0766879531","731861.0766879531","731861.0766879531"
"1367","706677.735505748","706677.735505748","706677.735505748"
"1368","600389.3766853472","600389.3766853472","600389.3766853472"
"1369","791189.0405460553","791189.0405460553","791189.0405460553"
"1370","689998.9582756112","689998.9582756112","689998.9582756112"
"1371","600389.3766853472","600389.3766853472","600389.3766853472"
"1372","600389.3409760804","600389.3409760804","600389.3409760804"
"1373","600389.3409760804","600389.3409760804","600389.3409760804"
"1374","630461.8646608609","630461.8646608609","630461.8646608609"
"1375","695936.2025488887","695936.2025488887","695936.2025488887"
"1376","600475.6647033275","600475.6647033275","600475.6647033275"
"1377","600389.3409760804","600389.3409760804","600389.3409760804"
"1378","600389.3409760804","600389.3409760804","600389.3409760804"
"1379","626977.2062769394","626977.2062769394","626977.2062769394"
"1380","717945.7429014619","717945.7429014619","717945.7429014619"
"1381","600330.3665218545","600330.3665218545","600330.3665218545"
"1382","600391.9617269341","600391.9617269341","600391.9617269341"
"1383","671766.3782460296","671766.3782460296","671766.3782460296"
"1384","600389.3409760804","600389.3409760804","600389.3409760804"
"1385","600389.3766853472","600389.3766853472","600389.3766853472"
"1386","600389.3409760804","600389.3409760804","600389.3409760804"
"1387","611246.6852146471","611246.6852146471","611246.6852146471"
"1388","621037.0946595621","621037.0946595621","621037.0946595621"
"1389","729825.7723943132","729825.7723943132","729825.7723943132"
"1390","600354.5282797379","600354.5282797379","600354.5282797379"
"1391","600389.3409760804","600389.3409760804","600389.3409760804"
"1392","600389.3409760804","600389.3409760804","600389.3409760804"
"1393","600389.3409760804","600389.3409760804","600389.3409760804"
"1394","600389.3409760804","600389.3409760804","600389.3409760804"
"1395","600314.7863692973","600314.7863692973","600314.7863692973"
"1396","600389.3409760804","600389.3409760804","600389.3409760804"
"1397","600389.3409760804","600389.3409760804","600389.3409760804"
"1398","600393.9827198085","600393.9827198085","600393.9827198085"
"1399","600389.3766853472","600389.3766853472","600389.3766853472"
"1400","600389.3409760804","600389.3409760804","600389.3409760804"
"1401","600389.3409760804","600389.3409760804","600389.3409760804"
"1402","685224.1023733676","685224.1023733676","685224.1023733676"
"1403","600389.3409760804","600389.3409760804","600389.3409760804"
"1404","600389.3766853472","600389.3766853472","600389.3766853472"
"1405","600389.3766853472","600389.3766853472","600389.3766853472"
"1406","600389.3409760804","600389.3409760804","600389.3409760804"
"1407","600389.3766853472","600389.3766853472","600389.3766853472"
"1408","600051.8045366812","600051.8045366812","600051.8045366812"
"1409","600173.0790785536","600173.0790785536","600173.0790785536"
"1410","600389.3409760804","600389.3409760804","600389.3409760804"
"1411","600389.3766853472","600389.3766853472","600389.3766853472"
"1412","600389.3409760804","600389.3409760804","600389.3409760804"
"1413","610440.7216544355","610440.7216544355","610440.7216544355"
"1414","600389.3409760804","600389.3409760804","600389.3409760804"
"1415","600389.3409760804","600389.3409760804","600389.3409760804"
"1416","600488.9639733603","600488.9639733603","600488.9639733603"
"1417","600391.1125550334","600391.1125550334","600391.1125550334"
"1418","600186.9083962179","600186.9083962179","600186.9083962179"
"1419","600186.9083962179","600186.9083962179","600186.9083962179"
"1420","606984.2719560793","606984.2719560793","606984.2719560793"
"1421","600391.9617269341","600391.9617269341","600391.9617269341"
"1422","600389.3409760804","600389.3409760804","600389.3409760804"
"1423","600389.3766853472","600389.3766853472","600389.3766853472"
"1424","600318.1752412062","600318.1752412062","600318.1752412062"
"1425","600368.852503837","600368.852503837","600368.852503837"
"1426","600389.3409760804","600389.3409760804","600389.3409760804"
"1427","600366.3990462762","600366.3990462762","600366.3990462762"
"1428","747364.6168539939","747364.6168539939","747364.6168539939"
"1429","600388.387731291","600388.387731291","600388.387731291"
"1430","600389.3409760804","600389.3409760804","600389.3409760804"
"1431","600396.9389900052","600396.9389900052","600396.9389900052"
"1432","600408.8650087113","600408.8650087113","600408.8650087113"
"1433","600389.3409760804","600389.3409760804","600389.3409760804"
"1434","600389.3409760804","600389.3409760804","600389.3409760804"
"1435","600415.1454993286","600415.1454993286","600415.1454993286"
"1436","615670.0219239434","615670.0219239434","615670.0219239434"
"1437","600389.3409760804","600389.3409760804","600389.3409760804"
"1438","618513.8552978492","618513.8552978492","618513.8552978492"
"1439","600376.1335428996","600376.1335428996","600376.1335428996"
"1440","669354.5577119107","669354.5577119107","669354.5577119107"
"1441","637244.0229004772","637244.0229004772","637244.0229004772"
"1442","600389.3766853472","600389.3766853472","600389.3766853472"
"1443","782479.7354591282","782479.7354591282","782479.7354591282"
"1444","737602.9238075847","737602.9238075847","737602.9238075847"
"1445","603685.1529960242","603685.1529960242","603685.1529960242"
"1446","600389.3766853472","600389.3766853472","600389.3766853472"
"1447","600389.3766853472","600389.3766853472","600389.3766853472"
"1448","600389.3409760804","600389.3409760804","600389.3409760804"
"1449","600389.3409760804","600389.3409760804","600389.3409760804"
"1450","686237.494020261","686237.494020261","686237.494020261"
"1451","600389.3766853472","600389.3766853472","600389.3766853472"
"1452","600389.3766853472","600389.3766853472","600389.3766853472"
"1453","600391.9617269341","600391.9617269341","600391.9617269341"
"1454","600389.3409760804","600389.3409760804","600389.3409760804"
"1455","600389.3409760804","600389.3409760804","600389.3409760804"
"1456","765519.5194283542","765519.5194283542","765519.5194283542"
"1457","600389.3409760804","600389.3409760804","600389.3409760804"
"1458","600389.3766853472","600389.3766853472","600389.3766853472"
"1459","600389.3766853472","600389.3766853472","600389.3766853472"
"1460","753864.787703672","753864.787703672","753864.787703672"
"1461","600389.3766853472","600389.3766853472","600389.3766853472"
"1462","600389.3766853472","600389.3766853472","600389.3766853472"
"1463","600389.3409760804","600389.3409760804","600389.3409760804"
"1464","600389.3409760804","600389.3409760804","600389.3409760804"
"1465","600389.3409760804","600389.3409760804","600389.3409760804"
"1466","600389.3766853472","600389.3766853472","600389.3766853472"
"1467","600389.3766853472","600389.3766853472","600389.3766853472"
"1468","600389.3766853472","600389.3766853472","600389.3766853472"
"1469","600389.3766853472","600389.3766853472","600389.3766853472"
"1470","600389.3766853472","600389.3766853472","600389.3766853472"
"1471","600389.3766853472","600389.3766853472","600389.3766853472"
"1472","600389.3409760804","600389.3409760804","600389.3409760804"
"1473","600389.3409760804","600389.3409760804","600389.3409760804"
"1474","600341.5843845216","600341.5843845216","600341.5843845216"
"1475","600389.3766853472","600389.3766853472","600389.3766853472"
"1476","600316.9408116717","600316.9408116717","600316.9408116717"
"1477","600389.3766853472","600389.3766853472","600389.3766853472"
"1478","767308.1749446046","767308.1749446046","767308.1749446046"
"1479","600364.0723764783","600364.0723764783","600364.0723764783"
"1480","600371.045955824","600371.045955824","600371.045955824"
"1481","600806.7485135974","600806.7485135974","600806.7485135974"
"1482","600389.3409760804","600389.3409760804","600389.3409760804"
